"","Model","XKA"
"ZNF521",0.0885931822054663,0.164149553668569
"COX4I2",0.630055023989373,0.0730120439100052
"GADD45G",-0.730670894639487,0.273917146005902
"AES",0.641956159983084,-0.0709222921378802
"HGS",-0.303727545393221,-0.0804231718646881
"STX3",0.445140411551987,-0.0551003489498801
"RPS14",0.125243426643931,0.0280943598495392
"GSG1L",-0.628555390809105,0.279567727898772
"ORC4",-0.0654194167194458,0.0426523138396389
"TYRO3",0.39546455211383,-0.0748995619929486
"HELB",-0.278298664751556,0.0644609947413716
"LRIG2",0.270752376312704,0.0722146276855176
"C18orf54",0.199155642164697,-0.0726365604823988
"PHF20",0.582446121003561,0.0333233068996844
"SULT4A1",-1.47669616556305,0.25298393594156
"MRPL35",-0.0532927168954225,0.0449300448507678
"KIAA1024",-0.253819679451872,-0.30798283389417
"EXOSC3",0.14995471166355,-0.0447720914894008
"HRASLS",-0.0640735686109667,0.374319030419187
"JOSD2",-0.0397623623067284,0.0637061013947068
"MYRIP",-0.385505231992592,-0.239469292820361
"KCTD18",0.510900831374763,-0.0450391896355033
"KCNC2",-0.858615347711222,-0.352523412966039
"PLA2G4E",0.0283807335537156,-0.298386748221034
"GRIK3",-0.377752221238339,-0.120887932744507
"DUSP15",0.540867797920107,-0.247795326058604
"DCUN1D4",0.270384382082099,-0.0377172108799005
"CLEC1B",0.270602600002184,0.0654308409426383
"ATP6V1F",0.00706678052859127,-0.0275413608270728
"DNM1",-0.0718641897933397,0.135935639460846
"DNTT",-1.18705312956244,0.316494036020835
"HEATR2",0.305093454153407,0.0531410202677918
"C11orf95",-0.0361375630828491,-0.129652608241497
"LPP",-0.906477056821006,0.0655205968326825
"TRANK1",-0.109397786657941,0.175132457131506
"MIS12",0.0736657905630677,0.0525893985173489
"FLOT2",0.538108075813577,-0.105015652563332
"DNAJC25",0.0592891628756371,0.0367452503237645
"P2RY12",-0.163879925646128,-0.173115954286112
"PSMC4",-0.324672616665779,0.0477628924636517
"TPMT",1.67114945577493,-0.0430888136562211
"FADS3",0.0433919025912555,-0.306971992835494
"POLR2E",0.0928887822921911,-0.0335243506601145
"MET",-0.101503072346814,0.068170991625196
"ADAM33",0.027647510781776,0.108095506635241
"GPR22",0.413764577183285,-0.317927657682503
"EN1",-0.0249838662861622,-0.400773634851346
"S1PR4",0.0223731411494782,-0.18881147776782
"CDCA4",0.455644130010141,-0.0410277918871901
"HSD17B7",-0.467020651045115,-0.0587136068355239
"PGK2",-0.331925225816374,0.169897101105881
"GRIN2D",-0.129553133723032,0.10308464168031
"CDK2",0.106525612746222,-0.0659057215937778
"LAMA4",-0.609836647855787,0.214165639804099
"SDSL",-0.100555450468174,-0.0580735500306111
"SOHLH1",0.77651853288148,0.287949109380955
"GUCY2C",2.12019311971255,0.162814411935996
"RAD17",0.196946220473113,-0.0465117102717539
"TMF1",-0.126385936045689,0.0464844254290495
"CNN2",0.0143615757853932,0.0940395560851715
"LMOD3",0.0539380068851286,0.26815524958655
"TDRD3",-0.0621378542541715,-0.0547163183883045
"ADTRP",0.0484727500237653,0.0341701685428034
"LHPP",-0.123262745386515,-0.0537403465219434
"C2orf73",0.121667829978333,0.380125290196203
"MYZAP",0.120721145732778,-0.196237382098332
"TCF20",-0.301021617995271,0.0513638653123244
"SRRD",-0.0179581154180112,0.0580489344942135
"RIPK3",1.71512886930995,-0.220704967466895
"ZIC4",0.0553609975066926,0.263279936325753
"SORCS2",0.889305747925834,0.164774264275795
"MOG",0.501931999558704,-0.392708385120832
"MVP",0.16332657042436,-0.0860298929337912
"PLEKHF2",0.494166179884335,-0.0405958173476312
"KRT73",-0.420501676336207,0.20181261353382
"TXNRD1",0.263185130268726,-0.050143735516142
"EPB42",-0.366602672523023,-0.333227496959493
"ADRB3",-1.36654831570476,0.31672969530371
"TNFAIP6",-0.813190297505446,0.372976211437753
"IK",-0.33085291528723,0.0352667353200118
"SSBP2",0.524298963595637,0.0677081990100874
"GATA3",1.04366836195166,-0.291781854922496
"LIFR",-0.593438238185266,0.0952160102617785
"FBXW4",0.512632282412984,-0.0528255109594176
"FAM120C",0.591229916500476,-0.0456224394750204
"HPS3",0.0989895546979238,-0.0324795069258164
"DERL3",0.614157887777854,-0.171340381270454
"HNRNPK",0.0723114241747781,0.028105962380123
"EFCC1",-0.598637173100485,-0.186632957318835
"MMACHC",-0.263558936466728,-0.0363334530314575
"TELO2",0.0697041631529627,0.0761234837410653
"TRIM3",0.183234120967564,0.0685314146822461
"COL23A1",0.572176566293087,0.250898120633311
"TMEM132E",-0.603366667366377,0.20737178562156
"NPY5R",-0.495538427139875,0.24025102849689
"DUOXA2",0.230513211244157,-0.0989581577025729
"ATXN2L",-0.121174408425555,0.0568825520963706
"ALG6",0.149112901075759,-0.0461544981956959
"LAX1",-0.199642977232548,0.103593159706215
"KIRREL",-0.191165540313574,-0.062334249326716
"ZMYND19",0.647251105181977,-0.124841305470986
"TTLL9",0.961051363189574,-0.209361630324293
"DHRSX",0.36994022773599,-0.224193028766467
"ADRA2A",-0.0787126430418821,-0.279100369983221
"GALNT5",0.159687288450117,-0.282348444263378
"LTBR",0.244230863874838,0.0663803630100258
"PRKAG3",0.489607931957219,-0.279471716722672
"ARHGAP28",0.231671733765089,0.0851707960973756
"LXN",-0.0379948752673724,0.101571193600983
"NFE2L1",0.217224416519556,0.04883093160383
"SIX3",0.0230621086007234,0.14636104843978
"SLC35F4",0.514421765112178,-0.15689352689322
"SNX13",0.121326375057257,0.0298462848753983
"NAA15",-0.14677288834965,0.0329398597375165
"LHFPL3",0.253379218303992,0.256183396829277
"APOPT1",0.111206433498915,0.030422857757716
"ZNF334",0.0751621967421513,-0.0472308396821506
"FBXW5",-0.279632447013525,0.105595234637909
"PM20D1",1.04158773370248,-0.061861684636675
"FUBP1",-0.722617692301421,-0.0622123388732841
"FAM20C",0.15237254280344,0.0509048375275424
"INPP4B",1.38307880954131,-0.230219182290163
"KRTAP4-3",0.847862280388678,-0.253036818617128
"LYVE1",-0.651633323986824,0.165331306182756
"NLGN2",-0.202484526725569,0.146800878688744
"SDCBP2",0.0258177483711234,-0.177103867240003
"NAT9",-0.0729782756356487,-0.0486362989395634
"C1QL3",-0.396719765125241,-0.233486416965675
"C3orf38",-0.076453158383897,-0.0360096031541837
"HSPB9",0.531865979484253,-0.139202838144522
"FAM192A",-0.0726639659324602,0.0403816000585229
"NANOS1",0.196471720443147,-0.236745587552466
"ATP13A3",0.0612178150858683,0.0491535218479102
"EPHX4",0.634195914358599,0.274479328856408
"CCDC77",0.217683491894026,-0.0689370756754571
"CAMK2N2",1.66658965831399,-0.0655403836753775
"GNAI3",0.19461862233732,0.0292277308059962
"NSL1",-0.305453820721325,0.08370050411134
"LETM1",0.390951543079924,-0.0358270135632686
"ARL16",0.633415599820573,-0.0588222692706004
"UCN2",1.09552282214284,-0.259016426782052
"CDKN2AIPNL",0.103036627164116,-0.0356712665655787
"GBP3",1.30310523940716,-0.122818155071234
"DCAF7",0.239642935727046,-0.0370956096334056
"HSBP1",0.313437469475628,0.0351307356172388
"FANCF",-0.302431276310777,-0.0610764273562922
"TLR2",0.201076233345027,-0.0673904924970769
"CLINT1",-0.607934842722626,0.0334598616219981
"MRRF",0.240003575219917,-0.0328302852564397
"LEMD3",-0.0711232699444178,-0.0638803755517379
"HMG20B",-0.00530913921777357,-0.0913614668580264
"YBEY",-0.212717767712388,0.106949029592608
"TERT",0.726173472196018,-0.091374451584771
"GHDC",0.0342647618895045,0.0327852785421784
"CPT2",-0.116509139736524,0.0296203875347634
"DARS",-0.752075413879984,0.0599210866594963
"SLC17A7",-0.305522436825041,-0.26576354938583
"CALHM2",-0.265893071166864,-0.0806885330290861
"GFRA2",-0.128574579282307,0.135007875188901
"TMEM143",-0.0532548393623529,-0.0906329449611288
"EPHB3",0.610093040178338,-0.192485937608792
"MIPOL1",0.370582641931533,-0.0817946974206779
"ZNF184",0.246551113699336,-0.279799602353722
"FOPNL",-0.224641041060089,-0.0389599673006995
"SOX3",0.125701918165468,-0.175069706225705
"OXR1",0.364541219298199,-0.0451089206060477
"DENND2A",0.343370466955942,0.0662048616309681
"FXYD7",0.46301722825947,-0.0881943316039652
"ALDH9A1",-0.0585599037435175,0.032283878444304
"DRC1",-0.472972768737052,-0.25574565695645
"KBTBD12",0.431105071310552,-0.0871838893575683
"ETFB",-0.0957500876721364,-0.0289212021734079
"SMPD1",0.135546909630793,-0.0540693005256463
"NF2",0.224206053610322,0.0368562394934825
"PRRC1",-0.0604813915259069,0.0933753257595668
"PTBP2",-0.149706474745994,-0.0599501982961614
"RPIA",-0.345081176082945,0.0693870388158689
"HNRNPU",-0.286959897760373,0.0565177011796283
"ZNF592",-0.161014262809493,0.0584758092280466
"DAND5",-0.751263878343534,-0.274728939433506
"SPRYD4",0.0413867964493222,0.0393151169857052
"SORCS1",-0.0927615538721881,0.191366393142367
"ERCC3",0.160231622994886,0.0482650914415102
"BUB3",-0.378049049477523,0.0515194187440477
"RASD1",0.464450564285181,-0.175183219288763
"DDX28",-0.0238188703271636,0.0602185635803445
"CCSER1",-0.349281719680946,0.324038958909529
"OVOL1",-0.537601930841872,-0.259454102400587
"SOCS7",0.720304068834902,-0.0339964252255752
"LTBP1",1.7118417227273,0.102237995201154
"APEX2",-0.194893068268424,0.172174512648432
"SLC10A2",1.30172470614337,0.0615211115620421
"PRKAR1A",-0.258368007839677,0.0325219248259856
"ALDH6A1",0.0193103347938246,0.0287492370984188
"SLC2A12",-0.436911999150194,0.323921559161729
"THTPA",-0.0732377603592193,0.0273491646644406
"ZNF608",0.0628991300636546,0.0764412609558909
"RC3H1",0.573860454532599,-0.0348575387841886
"APOC4",0.00985701172621775,-0.0278825030802434
"DNMT1",-0.553132222770832,-0.0578979562249536
"C8orf59",0.0849533467543262,-0.0256461273734279
"WT1",-0.509536202057001,0.185314239022629
"UBE2F",0.306582206354757,-0.0513377668414825
"PITRM1",-0.198211013765501,0.0453941810567123
"ATP4B",-0.145784239624701,-0.2544869556966
"SLC25A10",-0.0110242669504275,-0.0483662528490792
"DUSP1",0.517510500193242,-0.113592064545582
"CTSC",0.192882310172185,-0.130500632067509
"GNB1",-0.107955247999866,-0.0335263162921851
"KIF2A",0.329072053483616,-0.0521654867550795
"MYRFL",-0.322227162273957,-0.22643820768967
"THUMPD2",-0.205812753543125,0.157122050209368
"MYO10",0.0320442491095522,-0.0356432609086616
"CAMKK2",-0.0373057804380615,0.0933771933077613
"RDX",0.0692565503299935,0.036840828350313
"CILP2",0.479120383402673,-0.288033944742667
"FAM155A",-0.240673491668525,0.242938943525377
"TAF6L",-0.594071851342916,0.0764116773432257
"LRRCC1",0.285274550927842,-0.0993518165016905
"ILKAP",0.262775299460359,-0.026804504582587
"KIF20A",1.50006889076197,0.24219121890208
"ATP5C1",-0.185184360721247,0.029464269291812
"SLC35D3",1.66481980921991,-0.271830937443696
"PFN4",0.776278019069878,0.131507575733832
"RAB25",0.298376617212117,0.217253671267609
"TMEM74B",0.0527667854074446,-0.22186596095597
"SIRT2",-0.0579822829509539,0.0687969330260536
"TMEM207",-0.0556664801654765,-0.212630368095279
"MEX3B",0.381396020748219,-0.151685300245339
"TRMT11",-0.0302633786657396,0.0533502820520286
"TREML1",-0.123608036120937,0.0942227689409852
"GBP2",-0.335989875667706,0.135786587082652
"DDT",-0.275786275808605,0.0628374508474851
"CCNJ",0.0606446952254574,-0.0656206990786915
"SPAG6",-0.0363131023973836,0.180814510525225
"KBTBD4",-0.0885983158706617,-0.0521725617579512
"HSPA4",-0.479360923139866,0.0325842638077985
"RIT1",-0.0165338981993917,-0.0427704489806358
"NADK",0.0968848136782052,0.0329866161783598
"IPCEF1",-0.995388351774233,0.266373359952692
"TGFB1",-0.0932166271094004,-0.0737736102912085
"HHIPL2",0.420209742111284,-0.180830736676732
"MPPE1",2.00124542101647,-0.100141947908316
"CNNM2",0.360236630491261,-0.0796365217223614
"COPB2",-0.0631897798421379,-0.0714780869114959
"TAF12",-0.0521785891609425,-0.0413839042014723
"GRTP1",0.084046517464974,-0.071373182964266
"DTNA",-0.841380516762525,-0.323574255147537
"IL15RA",-0.000805841839396408,0.0420812620319944
"PCYT2",-0.291017989292481,0.0383561831718788
"CDK10",0.0639412353432875,-0.0417743831951824
"DHX57",0.149576914264142,0.0560233785714384
"ANTXR1",0.685532250399525,-0.080027828770518
"INHBC",0.425342551950474,-0.0599447644566606
"PAWR",-0.139154828043805,0.0788549533115062
"HCRTR2",0.0192960295075618,0.146857106961476
"ELANE",0.237491253467902,0.232096932502558
"SLC26A5",-1.85077710176485,0.246817598342203
"PAQR6",-1.08879685859686,0.152464031776476
"TRPM8",0.389640887270916,-0.286743439590815
"NUP43",-0.293148118433855,-0.0684510635269117
"AKIRIN1",0.171212917679119,-0.0340258090870669
"VPS33B",0.258922466970481,-0.0673907555947802
"OCEL1",1.4800107358947,-0.0363735624940632
"VPS28",-0.0368797357385852,-0.0446124774275142
"TRAPPC12",0.413638261029245,-0.0699508496696383
"RAVER1",-0.0180635918775924,0.154974141851806
"FRMPD2",0.233285615378085,0.33587600978625
"TMEM185B",0.170584815984519,-0.0398843809178206
"B3GNT4",0.18573485448548,-0.165305853690561
"HECTD3",0.113105180708815,0.0523850239433032
"TCF4",0.166771184551025,-0.0428021356311763
"ZNF18",0.306308805258388,-0.062759526506879
"BBS10",0.2346738251995,0.0719272276209402
"GOSR1",-0.684083955913681,0.0415442174402948
"FAM168A",0.078333602505776,0.0389973200828697
"MICALL2",-0.26203703627307,-0.195757589252506
"PIGY",0.426292869987935,-0.0344317342208333
"RASL12",0.0725631309743483,0.0454548723792388
"RTN4RL1",0.0102268668380217,-0.120957750766609
"SCAMP3",0.300630771101061,-0.0717390662748796
"GRN",0.146572925742678,0.0595204952380848
"CDR2L",-0.00776690981134381,0.0933046822091484
"GLRX5",0.0803042672737127,0.0443371982232566
"ZNF318",-0.558402138790449,0.0563648008329151
"DGCR14",0.201642881435227,-0.271267201808093
"KCTD9",0.0264956395244275,0.054486681005478
"SYNE4",0.355072079254506,-0.116376264229388
"PDE1C",-0.359704790057134,0.280346207148437
"STRIP2",1.86224569529656,-0.279459974431309
"ZCCHC9",0.0971766825653314,0.0303177749660707
"CCNF",-1.2405195170775,0.113370930265855
"ZFAND6",-0.130966092636094,-0.0288927753769459
"HEXIM1",-0.100101921163672,-0.0418737664847877
"IQCK",1.98371175959828,0.123142402363692
"ZC3HAV1L",0.551200234204544,-0.0627473575116199
"UBA5",0.267233609734353,-0.0798093881607909
"FREM2",-1.12532972264725,0.155136820589894
"F11R",0.0703021277097664,0.0330283108565437
"UBE2Q1",0.358713234586582,-0.0361483391357063
"MYOG",0.11855025127935,-0.292608433903565
"LZTS2",-0.332210408433404,-0.166343477205021
"SERPINB6",0.154258366419786,0.0547836567825638
"FAM107B",0.559212209210229,-0.0605591265619614
"PDGFRL",0.188875892117564,-0.0607111619024979
"LIPC",-0.4820420164054,-0.0752235361902257
"AGPAT9",1.98291630754246,-0.0823810545228867
"DAB1",0.70216540147204,-0.0818038064448582
"PSEN1",0.126793923531432,-0.0456138568878941
"FKBP15",-0.285823760202355,-0.0536902091908587
"PARD6A",0.126179500493309,-0.0662768909352419
"ATP6V0C",0.384624613021516,-0.0359086528168968
"LY9",-0.0122080173571676,0.355258032692291
"ADPGK",0.331090579626966,-0.0557247802822426
"AOC3",-0.104312953704226,0.312634325260016
"CACNA1H",-0.318938667207288,-0.33995429804554
"IRF2BP1",-0.262510669354508,0.0737017994510833
"TCIRG1",-0.202263918911093,-0.043907062051074
"PITX3",-0.666612865978968,0.164927605393255
"MAPK3",0.197751358909113,-0.035952977422541
"TTC23L",0.428936489343202,-0.313030056296463
"CBLC",0.684034315830803,-0.0648677022694048
"AKR1C1",0.321357415922031,-0.0829642449168325
"PMM1",-0.00120456529733259,0.0638386365921671
"TCP11L2",-0.281031539754635,-0.0367022281925342
"ACVR2A",-0.0491439338206395,0.0333252112583161
"ACOT13",-0.922278077935295,0.0597522981306056
"TUSC1",-0.0635365229206597,0.0833151208070474
"YARS",-0.188402267713425,0.0828941914066735
"EVX2",-0.178158119723354,0.0925848248176791
"SLBP",0.152990294080872,-0.0337947403510781
"ZFP69",-0.0968756682251921,0.0935224610082945
"GTF2I",0.0298586061950743,-0.0268505994347192
"TRIM47",0.671985630566229,-0.184594885495987
"EXO5",0.108438908450796,-0.0784851919976445
"HVCN1",-0.521874828226342,0.157442749565472
"TAF5",0.189182880957602,-0.0511416652210528
"RPLP0",-0.70474565536705,0.0332154723651424
"ILVBL",0.353041041899398,-0.0464064293268703
"NOS1",0.437615412106215,-0.0825931765358442
"LPCAT1",0.534332023643179,0.0836085311007646
"GPR149",-0.0659349808971883,0.272571809400875
"PTGER4",0.427262498895319,-0.222392924257469
"GIMAP6",0.541479809084987,-0.105016081334802
"BRMS1L",0.179908362051972,-0.0401792856774096
"NSUN2",0.0588645406351027,-0.0683904771787796
"SYT4",0.406246119873472,-0.0992038146476142
"PITX1",0.123356926281625,0.12455122349409
"CACNG7",-0.458475285182542,0.105789853890717
"MAPKAPK2",-0.257196844920092,0.0399008121060903
"TMEM109",0.335533804224263,-0.0427054816135372
"TSR3",-0.0882367819329486,-0.0424448994789237
"C1orf85",0.0119020941782368,-0.0409549400810692
"RNF214",-0.143366588017315,0.0819415329315757
"ASCL1",0.0129623958882872,0.287908122290135
"AMBP",0.00804522488054085,-0.026560937825773
"EIF4ENIF1",-0.255814402508074,-0.0247694118212273
"SERPINI2",-0.7344929114308,0.254542364003985
"LRRN2",0.624730003282108,-0.197524583282729
"IL3RA",-0.936692321877059,0.248655546390315
"ATG5",-0.187817208414988,0.0391600271111533
"WDR24",-0.239758249447112,0.0480936257363311
"MCHR1",0.229895065093302,-0.0549489392580647
"GOLIM4",0.0319690910323319,0.0275096201529431
"PNO1",0.495982335244993,-0.0338692335372272
"ZNF496",0.149725550391511,0.0495784283847924
"NKX2-2",-1.41605621615681,-0.307380576270785
"POLR1E",0.057168556775214,-0.0712471842638099
"TOLLIP",0.371112238807851,0.0340622147700116
"NEUROG1",-0.633204039984278,-0.149445374185004
"FAM162B",0.0177215070901552,0.235888612088161
"MEX3D",0.673399693923427,0.070701099950066
"RPL14",-0.266425907882612,-0.0551750859872282
"NOL9",0.206053524807761,-0.0436350391664678
"SPN",0.217854059433576,0.112370141678808
"ARHGAP10",-0.839749108563897,0.190182580169934
"ZNF569",0.135052331571283,0.0555240999683397
"ZIC5",-0.0393354921323447,-0.254885052341155
"XRCC2",-0.273321429553288,-0.0637485973449997
"PLEKHA5",0.0860397223244224,-0.0650053922907596
"ABHD17A",0.507981669106458,-0.0443415757564428
"HSPA2",-0.0690258251602371,-0.0864510356782434
"ARHGAP31",-0.0904927803856965,0.0643700427531567
"UBE2D4",0.193612712501714,-0.295496713739993
"CD79A",-0.886921016834215,0.196062850000926
"IKZF1",0.463563717947209,-0.126988364186631
"PRSS42",0.0188979582837154,0.122438102954209
"TTI1",0.0759518335684647,0.0522001837918544
"PLA2G5",0.0551024246051189,0.17282794832877
"KANSL3",-0.157903733636299,-0.0407217623961025
"CTPS2",-0.216687864327397,-0.0476469938141698
"HAS2",-1.14700763961695,-0.279783420907336
"IRF1",0.0194184884700045,-0.0351257437265762
"BMP15",-0.856798861860377,0.336943033212975
"RIMBP2",-0.254987594680932,0.159595018797234
"TIMM44",0.0322361181258181,-0.0381915673361807
"CCDC110",-0.812541499908505,-0.330527459257871
"ABCB6",0.256668612793144,-0.030500923439747
"CALCRL",-0.242825668460532,-0.0579407141139666
"CWF19L2",-0.112960497483157,0.0336319105621587
"HIGD1B",-0.0837913937291203,-0.183690622815147
"KANSL2",-0.167117310257936,0.0399007944585109
"ACBD6",-0.147662208299351,-0.0537341589671831
"C1D",0.0540615061499384,0.0297575027109974
"SLC35A3",0.0231629791008484,0.0269997481571102
"CNPY1",0.325820479630932,-0.0927980054516394
"SLC5A10",-0.739816026114232,0.12420348201817
"CEP72",-0.54377550543029,0.267848174801965
"NOTCH3",0.688191327596512,-0.0607319872314015
"CORO2B",-0.383689496220435,0.0548795654984026
"GALNT13",-0.183239722158533,0.257879057700294
"SMARCAL1",0.0545430342843352,0.0516071891808501
"PHF23",0.300276131444353,0.0388041636809097
"SRP9",0.322172495224157,-0.0451141413904229
"NFYC",-0.182579939507946,0.040170909846978
"ELOVL7",0.309048626586585,-0.0978833362920759
"SLC25A17",0.333136179120919,-0.046439273853668
"P4HA1",0.195723680842554,-0.0519067683750375
"CBFA2T3",-0.570211856461146,0.0851759351355644
"NDRG4",-0.596844651310807,-0.275302351916405
"DNMT3A",4.25193910300073e-05,-0.038015513996654
"ANAPC1",-0.137825121240951,-0.0623363881388603
"KIAA1024L",0.325058002870307,-0.111841273026421
"CHAT",-0.541558315301459,-0.170646840037526
"PRKCA",0.722402092042714,0.0549841764977341
"UBE2QL1",0.43234325033838,-0.150879854959025
"GPT",-0.728845205126458,0.0774596628811209
"RAD51AP1",-0.631292819578032,-0.31631374709825
"AURKAIP1",-0.0854501717594468,-0.0284274971102492
"KCNK12",0.654513144094965,-0.199539293024777
"RCVRN",-0.471868793412119,0.205103753510343
"RBPJL",-0.211162544903466,-0.0592979389569984
"UHRF1",0.686647176675579,0.231338955760099
"MFAP5",0.305148851297509,-0.243498584654236
"NFATC3",-0.331122269924287,-0.036104715174383
"ATP5J",0.0156628783043135,-0.0248285011980645
"NNAT",-0.814106234664189,0.325362480517633
"ATG10",0.355310511141268,0.0387995216957914
"KBTBD2",0.053344663811153,0.0297851395559597
"C2orf40",1.05902474255865,-0.207071691601885
"NKRF",-0.0246094917057379,0.0320839290161534
"C1orf53",0.0713002686898721,0.0580994741951077
"C11orf24",0.955151789730448,-0.0820022798446609
"CCER1",0.349577551899402,-0.174418427347216
"MIB1",-0.312130266037334,0.0244132400535921
"PSMD10",0.0593394601166138,-0.0259126754142087
"TJAP1",-0.0896209794460414,-0.0469255966673235
"TCEA2",0.118104648014002,-0.0722916467001615
"DHX38",-0.0344916522842445,0.214860410741703
"SEMA3B",-0.571954869575053,-0.265834951008621
"POLI",0.737857203427496,0.0683376282330406
"RBM46",-0.51612925902333,-0.253383480116
"TPRN",-1.24967441778249,0.207724213105915
"ASB14",0.696026945924932,0.356049496764279
"WDR31",-0.0610144982424658,0.104386401664465
"ZFP28",0.00379501553211044,0.183723530141021
"TRIM63",1.2582018863244,-0.270849058814557
"GPR137C",1.33467710911503,-0.216347787092232
"NDUFA5",-0.198772607606163,0.0322752758821216
"TGM4",-0.243706263830202,0.188818245411441
"RWDD2A",0.754709802462991,0.075264082116307
"CASC5",0.70936566388352,-0.0767737985283899
"COPB1",-0.0658478950699155,-0.043973827597965
"TRNAU1AP",0.0169824146575351,-0.0311007590291915
"ZNF639",-0.210249166817736,-0.0321156980466843
"HARBI1",-0.101157072687464,0.0486363094815557
"GULP1",0.181883956017214,0.109602257203741
"AQPEP",0.520307973268443,-0.240730268946907
"TDO2",-0.0927555659205218,0.0266459392269796
"GRIN3B",0.258512018017928,-0.158701608188737
"MAG",0.399851668558373,-0.115573452756844
"RAB22A",0.140408155430308,-0.0346611736597905
"ENDOD1",0.0861148329229588,-0.0782357422847185
"GTSF1L",0.155252591938578,0.221433729257254
"TTC8",-0.141095073176296,-0.0608550380316943
"BOLA1",-0.133378611993822,0.0336248298776065
"SYNGR4",0.183968662786316,0.131264611669152
"DOCK5",0.205175826690106,0.0430084363996356
"ORC3",-0.494342961673933,0.0362787962926116
"XKR5",-0.217055541500862,-0.180661521965631
"HIVEP3",-0.225640706370067,0.106311987820704
"SMIM7",0.231418648019841,0.0346716609032207
"CACNA1G",1.81703984758047,-0.262636688472178
"SIAH2",0.02130611837157,0.0628085407244652
"TAF1B",0.540172599404507,0.0326396423992342
"CCDC83",0.192179269099769,-0.0791433786106814
"CCDC112",0.667582633820667,-0.279045404030765
"NFYA",0.0856077403294417,0.0809365836231845
"IL13RA1",0.906037198010553,-0.0866272538306071
"SMOC1",0.160789144189182,0.0455971035584217
"APOBEC2",0.984911772188741,-0.229647276886338
"CA4",0.415096849297759,0.114671259419222
"ANG",-0.518430891894991,0.0624496398857108
"DPY19L1",0.214786182859428,-0.0509111793594442
"DACH1",0.65769947536593,-0.163113994774164
"P2RX4",0.0891204936183244,0.0503917956246654
"PIR",-0.789669273422674,0.0766100981796996
"PRTN3",3.49671503415186,-0.378910928446797
"GAMT",-0.339825032881854,-0.104080727029539
"PIGZ",0.688262139434447,0.111269816024086
"NXPH3",-0.128800194700115,-0.0712133324393628
"IDH2",-0.0406134819946259,-0.0375460867599472
"MALL",0.187933396048959,0.0841198272400792
"FNTB",0.148599949653483,-0.0816748009110456
"PTPRN2",-0.0923290110398943,0.219042081224255
"ONECUT2",-0.247097451300527,0.0360996578986323
"ZNF213",0.364334210083193,0.0516072661790744
"COPG1",0.213802485375136,-0.0815800275112754
"SERPINA7",1.45841448393087,-0.222059916778041
"RRAS2",0.252929359310412,0.0358764701752287
"RNF149",0.149105792256155,-0.037081449869672
"LHX9",-0.158389420066805,0.121627513877377
"HK2",-0.360056317787111,-0.0709367860279716
"ZBTB8A",0.576093832520606,0.0597864148626846
"TRIB2",0.204135305332928,0.0800121945766031
"BRCC3",0.037715509037268,0.028326141318124
"GGH",0.872153118065761,0.0407859147544609
"PAFAH1B2",0.141972623709165,0.0685482467111079
"DACT1",-1.29240088978105,0.0463128555526414
"CCDC71L",0.643838669912098,-0.0509152295728624
"BEND5",0.378344537103703,-0.127846153643993
"DENND1A",-0.239953059175587,0.0543542630829843
"ALX4",-0.222010021902022,0.0693852207349323
"ANXA10",0.91319129905134,0.270550889223306
"AQP1",0.131891315750508,-0.0789819751886394
"ATCAY",-0.274741443637045,0.181068081645977
"UPK3A",-0.369483348832661,-0.0907306248756485
"ARL14EP",0.253662734796074,0.047352045324869
"ERCC6",-0.49964407696902,0.149719565919774
"ANAPC13",0.0100331496753979,-0.0568591932611716
"REPS1",-0.429021652380038,-0.0283505626181548
"TRIM16",-0.402167320800471,0.302503137856204
"TFB1M",-0.105995690486985,-0.0350819402486612
"C16orf92",0.236157747661684,-0.139262886684617
"SPIN1",0.301728330541654,-0.029644333958837
"CAB39L",-0.18663202113897,-0.0558090384153831
"MOB1A",-0.473993081585529,0.0330416829129262
"CFLAR",0.107149986516064,0.0290538930168512
"CTNND2",-0.555525523496543,0.171512851832578
"SLC7A14",1.14722943269175,0.321526368269927
"GTF3C3",0.227255614138263,-0.0359836769556296
"MYRF",-0.776556922338879,0.0784358432017259
"KLHDC8A",1.6644030918158,0.206240314710416
"VSTM4",0.201394254656006,-0.0469134078010154
"GPX5",0.20580594238122,-0.109349241719726
"ACTL7B",-0.166195599735326,-0.0835782077553979
"CTSK",-0.0723529805681637,0.158520499883103
"IL1RAPL2",0.176637558538166,0.306506972970919
"THEGL",-0.318978515959633,0.09509222968911
"MPHOSPH10",0.335458847761361,-0.0265755338408142
"EMC9",0.491442903864783,0.0584422130384834
"R3HDM2",-0.292369927513365,0.042965378325891
"C20orf195",0.233389723372051,0.191548065774301
"CWC27",-0.290307979480876,0.133426487629758
"NAA40",0.110595341803518,-0.038294822677365
"BARD1",-0.134188899667201,0.173121442297125
"R3HCC1L",0.795368205618578,-0.0721422691095546
"GJB3",0.0768702129213174,-0.142260865434239
"KAT2B",0.0519532990241393,-0.0333019801079237
"TSTD2",0.0388750334615648,0.0403998129413326
"TFAP4",-0.328350599766335,-0.131517483703075
"CSPG5",0.688279418927475,-0.0830440935464714
"TMEM243",0.154712553973356,-0.0380612493618742
"GBA2",-0.461698126430345,-0.0759716893975786
"SLC10A7",-0.051077650835864,-0.058940766111726
"ZNF408",-0.565647556351423,0.119183138399659
